Open.Houses,Change.Date,Change.Type,Photo,MLS,AR,Type,S,Address,City,BR,Baths.FTHQ.,SqFt,LP...SqFt,LP,SP,HOD,Lot.Sz,YB,DOM,latitude,longitude,unit_count
,05/16/2024,Leased,7.0,CV24058088MR,1795,LSE,LD,768   Pebble Beach DR #13,UPLAND,3,2.00 (2 0 0 0),1575,$2.29,"$3,600","$3,600",,"2,128",1982.0,18,34.1236114,-117.6412965,
,04/17/2024,Leased,26.0,CV24063206MR,1627,LSE,LD,7353   Ellena W  #54,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1964,$1.78,"$3,500","$3,500",,"1,964",2003.0,3,34.1194217,-117.5561813,
,05/02/2024,Leased,32.0,CV24066244MR,487,LSE,LD,681   Huron PL ,CLAREMONT,3,3.00 (3 0 0 0),1781,$1.97,"$3,500","$3,400",,"25,336",2016.0,20,34.1210624,-117.7269389,
,05/22/2024,Leased,31.0,CV24068610MR,1627,LSE,LD,8585   Sandalwood CT ,RANCHO CUCAMONGA,3,2.00 (2 0 0 0),1343,$2.20,"$2,950","$2,980",,"1,343",1984.0,26,,,
,06/04/2024,Leased,14.0,CV24070941MR,1543,LSE,LD,1614  S Campus AVE ,ONTARIO,3,2.00 (1 0 1 0),1189,$1.98,"$2,350","$2,350",$0.00,"1,189",1989.0,37,34.0448751,-117.6417392,
,06/17/2024,Leased,24.0,CV24073392MR,1543,LSE,LD,716  N Via Dolcetto  ,ONTARIO,3,3.00 (2 0 1 0),1462,$1.92,"$2,800","$2,800",,799,2016.0,8,,,
,05/09/2024,Leased,11.0,CV24076958MR,1543,LSE,LD,1248  W Stoneridge CT #2,ONTARIO,1,1.00 (1 0 0 0),500,$3.20,"$1,600","$1,600",$0.00,"15,300",1958.0,15,34.0646473,-117.6735615,
,06/04/2024,Leased,57.0,CV24081449MR,487,LSE,LD,215   Camden Court  ,CLAREMONT,4,4.00 (3 0 1 0),2173,$1.89,"$4,100","$4,100",,,2024.0,13,,,
,05/22/2024,Leased,10.0,CV24081861MR,1543,LSE,LD,1240  W Stoneridge CT #8,ONTARIO,2,2.00 (2 0 0 0),5586,$0.21,"$1,200","$1,200",$0.00,"15,300",1958.0,8,34.0646464,-117.6733794,
,05/30/2024,Leased,14.0,CV24087373MR,487,LSE,LD,150 1 W 9th ST ,CLAREMONT,1,1.00 (1 0 0 0),500,$3.65,"$1,825","$1,800",$0.00,"7,609",1924.0,15,34.1025635,-117.7257444,
,05/18/2024,Leased,18.0,CV24088556MR,469,LSE,LD,960  E Bonita AVE #60,POMONA,2,2.00 (2 0 0 0),955,$2.20,"$2,100","$2,100",,"354,990",1979.0,4,34.0960889,-117.7338404,
,06/16/2024,Leased,13.0,CV24096798MR,1627,LSE,LD,8353   Sunset Trail PL #C,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),1110,$2.43,"$2,700","$2,700",,"1,110",1987.0,14,34.1020595,-117.5818526,
,05/30/2024,Leased,31.0,CV24100399MR,469,LSE,LD,3772   Live Oak DR ,POMONA,3,3.00 (2 0 1 0),1497,$2.14,"$3,200","$3,200",,"2,890",1980.0,7,34.1122331,-117.7491176,
,06/15/2024,Leased,17.0,CV24111539MR,487,LSE,LD,611  W 1st ST ,CLAREMONT,3,3.00 (2 0 1 0),1470,$2.35,"$3,450","$3,450",$310.00,"49,352",2006.0,4,34.0945822,-117.7189063,
,06/15/2024,Leased,50.0,CV24112935MR,469,LSE,LD,2722   Valor LN ,POMONA,3,4.00 (3 0 1 0),1868,$1.66,"$3,100","$3,100",,,2017.0,4,,,
,06/18/2024,Leased,16.0,CV24121623MR,1543,LSE,LD,1780  E D ST ,ONTARIO,3,3.00 (2 0 1 0),1900,$1.53,"$2,900","$2,900",,"1,573",2005.0,4,,,
,10/10/2023,Leased,22.0,DW23141548MR,1627,LSE,LD,10151   Arrow Route  #36,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),708,$2.82,"$1,995","$1,995",$0.00,708,1986.0,51,34.0991961,-117.5831635,
,12/02/2023,Leased,22.0,EV23185318MR,1543,LSE,LD,512  N Placer Privado  ,ONTARIO,4,3.00 (3 0 0 0),2116,$1.42,"$3,000","$3,000",,"2,047",2005.0,45,,,
,05/28/2023,Leased,39.0,IG23058512MR,469,LSE,LD,101  W Mission BLVD #306,POMONA,1,2.00 (2 0 0 0),1076,$2.14,"$2,300","$2,300",,"16,796",2003.0,30,34.05519,-117.750197,
,04/24/2023,Leased,24.0,IG23066480MR,1795,LSE,LD,976  W Arrow  #A,UPLAND,2,3.00 (2 0 1 0),1120,$2.32,"$2,595","$2,595",,"1,200",1985.0,4,34.1006531,-117.6714725,
,06/30/2023,Leased,26.0,IG23097218MR,1627,LSE,LD,10570   Cannon DR ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1573,$1.88,"$2,950","$2,950",,"1,000",2021.0,25,34.15891592426657,-117.56918570201678,
,06/26/2023,Leased,15.0,IG23097590MR,1543,LSE,LD,833   Granite Privado  ,ONTARIO,2,3.00 (2 0 1 0),1201,$2.25,"$2,700","$2,700",,"3,000",1989.0,24,34.0548483,-117.6635902,
,07/24/2023,Leased,25.0,IG23129021MR,1627,LSE,LD,8351   Gabriel DR #D,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),1117,$2.33,"$2,600","$2,600",,"1,117",1994.0,11,34.1017094,-117.6211199,
,10/16/2023,Leased,61.0,IG23150552MR,1627,LSE,LD,9471   Jack Rabbit DR #103,RANCHO CUCAMONGA,3,3.00 (3 0 0 0),1679,$1.79,"$3,000","$3,000",,"1,100",2006.0,23,34.1070736,-117.598321,
,09/06/2023,Leased,25.0,IG23153452MR,1627,LSE,LD,10375   church ST ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1066,$2.49,"$2,650","$2,650",,"1,066",2007.0,21,34.114177,-117.5781782,
,11/01/2023,Leased,25.0,IG23168709MR,1627,LSE,LD,10375   Church ST #115,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1066,$2.39,"$2,550","$2,550",,"2,000",2007.0,54,34.114177,-117.5781782,
,10/01/2023,Leased,24.0,IG23172864MR,1795,LSE,LD,481   Corte Blanco  ,UPLAND,3,3.00 (2 0 1 0),1386,$2.06,"$2,850","$2,850",,"1,386",1982.0,17,34.0994869,-117.6781339,
,02/09/2024,Leased,7.0,IG23223742MR,1795,LSE,LD,333  S Euclid  ,UPLAND,2,1.00 (1 0 0 0),795,$2.89,"$2,300","$2,300",$0.00,"7,950",1950.0,41,34.0900013,-117.650841,
,02/05/2024,Leased,29.0,IG23229829MR,487,LSE,LD,684   Sycamore AVE #6,CLAREMONT,2,3.00 (3 0 0 0),1263,$2.14,"$2,700","$2,700",,"145,160",1982.0,42,34.0835156,-117.7103915,
,03/21/2024,Leased,30.0,IG24002890MR,1627,LSE,LD,7353   Ellena West  #165,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1304,$2.11,"$2,750","$2,750",,"1,304",2003.0,61,34.1194217,-117.5561813,
,04/12/2024,Leased,31.0,IG24008788MR,1627,LSE,LD,9382   Solaire PL ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1291,$2.25,"$2,900","$2,900",,"1,290",2020.0,85,34.0837299,-117.5618231,
,04/15/2024,Leased,13.0,IG24033717MR,1455,LSE,LD,5106   Aspen DR ,MONTCLAIR,3,3.00 (2 0 0 1),1426,$1.96,"$2,800","$2,800",,"5,000",1981.0,15,34.07664,-117.6931036,
,03/18/2024,Leased,14.0,IG24038391MR,1627,LSE,LD,8350   Spring Desert PL #G,RANCHO CUCAMONGA,2,2.00 (1 0 1 0),942,$2.65,"$2,500","$2,500",,942,1986.0,15,34.1025687,-117.584032,
,04/22/2024,Leased,42.0,IG24063923MR,1543,LSE,LD,2930  E Via Terrano  ,ONTARIO,4,3.00 (2 0 1 0),1901,$1.79,"$3,400","$3,400",,"2,832",2014.0,19,,,
,05/11/2024,Leased,33.0,IG24082344MR,1543,LSE,LD,1000   Tangent Privado  #301,ONTARIO,3,2.00 (2 0 0 0),1557,$1.93,"$3,000","$3,000",,"1,557",2024.0,17,34.074347829053565,-117.56341147102606,
,05/30/2024,Leased,26.0,IG24088340MR,1627,LSE,LD,8385   Sunset Trail PL ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1010,$2.48,"$2,500","$2,500",,"1,000",1987.0,18,34.1017904,-117.582022,
,06/13/2024,Leased,22.0,IG24098429MR,1543,LSE,LD,2005  E Harvard Privado  #B,ONTARIO,2,3.00 (2 0 1 0),1329,$1.95,"$2,595","$2,595",,"1,329",2001.0,27,,,
,06/09/2023,Leased,9.0,IN23079589MR,1627,LSE,LD,8231   Tapia Via DR #6,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),918,$2.18,"$2,000","$2,000",$0.00,"1,000",1963.0,31,34.1028154,-117.6262672,
,05/15/2023,Leased,9.0,IV23021764MR,469,LSE,LD,3730   Towne Park CIR ,POMONA,3,2.00 (1 0 1 0),1350,$2.00,"$2,695","$2,695",$0.00,"1,980",1978.0,77,34.110552,-117.737776,
,04/25/2023,Leased,9.0,IV23051703MR,1627,LSE,LD,8558   Stoneside DR ,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),800,$3.22,"$2,575","$2,575",,"2,000",1986.0,27,34.0983992,-117.6182831,
,05/26/2023,Leased,6.0,IV23058051MR,1455,LSE,LD,4830   Canoga ST #B,MONTCLAIR,1,1.00 (1 0 0 0),800,$1.99,"$1,595","$1,595",$0.00,"16,800",1960.0,49,34.065969,-117.699856,
,07/06/2023,Leased,5.0,IV23059884MR,1455,LSE,LD,4830   Canoga ST #G,MONTCLAIR,2,1.00 (1 0 0 0),950,$1.94,"$1,845","$1,895",$0.00,"16,800",1960.0,86,34.065969,-117.699856,
,05/26/2023,Leased,7.0,IV23066581MR,1455,LSE,LD,4830   Canoga ST #I,MONTCLAIR,1,1.00 (1 0 0 0),800,$2.03,"$1,625","$1,625",$0.00,"16,800",1960.0,36,34.065969,-117.699856,
,06/01/2023,Leased,10.0,IV23082576MR,1455,LSE,LD,4830   Canoga ST #N,MONTCLAIR,2,1.00 (1 0 0 0),950,$1.99,"$1,895","$1,895",$0.00,"16,800",1960.0,20,34.065969,-117.699856,
,06/23/2023,Leased,9.0,IV23088851MR,1627,LSE,LD,7861   Peralta RD ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1000,$3.00,"$2,995","$2,995",,"2,000",1984.0,32,34.1107658,-117.5903206,
,08/23/2023,Leased,31.0,IV23121272MR,1627,LSE,LD,7301   Belpine PL #1,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1354,$2.07,"$2,800","$2,800",,"1,400",1989.0,10,34.121038,-117.560997,
,08/07/2023,Leased,6.0,IV23121533MR,1627,LSE,LD,7688   Broadmoor PL ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1248,$2.24,"$2,800","$2,800",$0.00,"3,439",1988.0,27,34.1148027,-117.574153,
,08/03/2023,Leased,8.0,IV23122961MR,1455,LSE,LD,4830   Canoga ST #E,MONTCLAIR,1,1.00 (1 0 0 0),800,$2.06,"$1,650","$1,650",$0.00,"16,800",1960.0,24,34.065969,-117.699856,
,08/18/2023,Leased,14.0,IV23130152MR,1795,LSE,LD,551   D ST ,UPLAND,2,2.00 (2 0 0 0),1155,$2.25,"$2,595","$2,500",,"1,596",1980.0,35,34.0986116,-117.6463099,
,08/29/2023,Leased,15.0,IV23132963MR,1627,LSE,LD,9874   Amalfi WAY ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1037,$2.89,"$2,995","$2,995",,"2,000",1983.0,36,34.1109728,-117.5895298,
,11/21/2023,Leased,20.0,IV23134122MR,1795,LSE,LD,1041   Pebble Beach DR ,UPLAND,2,2.00 (2 0 0 0),1566,$2.55,"$3,995","$3,895",,"2,049",1982.0,124,34.1240382,-117.6393925,
,09/01/2023,Leased,11.0,IV23149636MR,1122,LSE,LD,5429   Oneida CT #152,CHINO,2,3.00 (2 0 1 0),1336,$1.87,"$2,500","$2,500",$0.00,"1,336",1986.0,13,34.0374444,-117.6864873,
,10/10/2023,Leased,16.0,IV23153416MR,1627,LSE,LD,10151   Arrow  #38,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),708,$2.68,"$1,895","$1,895",,708,1986.0,55,34.0991961,-117.5831635,
,10/01/2023,Leased,35.0,IV23155575MR,1543,LSE,LD,1150  W Phillips ST #AP119,ONTARIO,2,2.00 (2 0 0 0),956,$2.51,"$2,400","$2,300",,"2,700",1987.0,5,34.049171,-117.6709734,
,10/23/2023,Leased,17.0,IV23163006MR,487,LSE,LD,146   Marian CT ,CLAREMONT,3,3.00 (3 0 0 0),1820,$1.98,"$3,600","$3,600",$0.00,"2,120",2023.0,53,,,
,11/02/2023,Leased,7.0,IV23172688MR,1795,LSE,LD,934  W Arrow  #D,UPLAND,2,3.00 (2 0 1 0),1120,$2.41,"$2,700","$2,700",$0.00,"1,200",1984.0,40,34.1006531,-117.6714725,
,12/11/2023,Leased,9.0,IV23196296MR,1627,LSE,LD,10072   Baseline RD ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1000,$2.80,"$2,795","$2,895",,,1983.0,52,34.1216217,-117.5856078,
,12/14/2023,Leased,36.0,IV23205236MR,1627,LSE,LD,11536   Stoneridge DR ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1486,$1.95,"$2,900","$2,900",,"1,640",1994.0,37,34.1209791,-117.5524983,
,01/22/2024,Leased,14.0,IV23206922MR,1627,LSE,LD,9849   Allesandro CT ,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),1000,$2.70,"$2,695","$2,695",,"2,000",1983.0,76,34.108724,-117.5905171,
,11/24/2023,Leased,19.0,IV23210904MR,1543,LSE,LD,914  S Mountain AVE #D,ONTARIO,2,2.00 (1 0 1 0),960,$2.19,"$2,100","$2,100",,960,1979.0,7,34.0539759,-117.6699424,
,12/08/2023,Leased,12.0,IV23211010MR,1627,LSE,LD,8063   Cresta Bella RD ,RANCHO CUCAMONGA,3,3.00 (2 0 0 1),1769,$1.64,"$2,900","$2,900",,"2,000",2014.0,5,34.1075151,-117.6146342,
,01/16/2024,Leased,5.0,IV23224238MR,1627,LSE,LD,6604   Brighton PL ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),916,$3.27,"$2,995","$2,995",,"4,067",1988.0,35,34.1342483,-117.5949322,
,02/24/2024,Leased,15.0,IV23230053MR,1543,LSE,LD,904  N Turner AVE #17,ONTARIO,3,3.00 (2 0 1 0),1721,$1.86,"$3,195","$3,000",,"2,145",1991.0,59,34.0750137,-117.584603,
,03/22/2024,Leased,14.0,IV24024708MR,469,LSE,LD,2871   Cedar LN ,POMONA,3,4.00 (4 0 0 0),1698,$1.65,"$2,800","$2,800",,"22,778",2018.0,48,,,
,06/12/2024,Leased,9.0,IV24029407MR,1627,LSE,LD,7356   Greenhaven AVE #U30,RANCHO CUCAMONGA,1,2.00 (2 0 0 0),832,$2.46,"$2,050","$2,050",,"2,744",1990.0,83,34.1203651,-117.5745271,
,03/05/2024,Leased,8.0,IV24040504MR,1543,LSE,LD,1217  S Palmetto AVE #C,ONTARIO,2,2.00 (1 0 1 0),1302,$1.92,"$2,500","$2,500",,"1,302",1981.0,2,34.050967,-117.6675269,
,05/25/2024,Leased,6.0,IV24055581MR,1627,LSE,LD,9829   Allesandro CT ,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1085,$2.40,"$2,600","$2,600",,"2,000",1983.0,5,34.108724,-117.5907425,
,05/19/2024,Leased,24.0,IV24057457MR,1627,LSE,LD,10375   Church ST #24,RANCHO CUCAMONGA,4,3.00 (3 0 0 0),1985,$1.64,"$3,250","$3,250",,"2,000",2009.0,56,34.114177,-117.5781782,
,05/06/2024,Leased,23.0,IV24065006MR,1627,LSE,LD,7308   Greenhaven AVE #U6,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),832,$3.37,"$2,800","$2,800",,"2,657",1990.0,34,34.1212487,-117.5745126,
,05/02/2024,Leased,12.0,IV24068949MR,1627,LSE,LD,8990   19th ST #378,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),675,$2.89,"$1,950","$1,950",,625,1981.0,23,34.1327389,-117.6088091,
,05/31/2024,Leased,26.0,IV24071997MR,1543,LSE,LD,926  W Philadelphia ST #O84,ONTARIO,2,3.00 (2 0 1 0),932,$2.46,"$2,295","$2,295",$0.00,932,1990.0,43,34.0338166,-117.6660422,
,06/11/2024,Leased,16.0,IV24075166MR,1627,LSE,LD,8325   Vineyard AVE #5,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),882,$2.66,"$2,350","$2,350",,900,1988.0,42,34.1016882,-117.610978,
,06/07/2024,Leased,19.0,IV24105715MR,1627,LSE,LD,7410   Napa  ,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),800,$2,"$1,600","$1,600",,"10,000",1978.0,6,34.1192019,-117.6173854,
,06/07/2024,Leased,5.0,IV24109522MR,1627,LSE,LD,8990   19th ST #443,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),925,$2.05,"$1,895","$1,895",,"1,000",1981.0,8,34.1327389,-117.6088091,
,06/01/2023,Leased,5.0,ND23067802MR,469,LSE,LD,675   Texas ST ,POMONA,2,1.00 (1 0 0 0),960,$2.19,"$2,100","$2,150",$0.00,"4,225",1928.0,35,34.0651455,-117.7607891,
,07/28/2023,Leased,25.0,ND23103828MR,469,LSE,LD,675   Texas ST ,POMONA,2,1.00 (1 0 0 0),960,$2.08,"$2,000","$2,000",$0.00,"4,225",1928.0,45,34.0651455,-117.7607891,
,04/15/2023,Leased,37.0,OC23046651MR,1543,LSE,LD,1938  E 5TH ST ,ONTARIO,3,3.00 (2 0 1 0),1345,$1.93,"$2,600","$2,600",,"1,313",1980.0,11,34.0815931,-117.6415351,
,04/22/2023,Leased,13.0,OC23049894MR,1543,LSE,LD,4076  E Luna Paseo  #22,ONTARIO,3,4.00 (3 0 1 0),1605,$1.87,"$3,000","$3,000",,,2023.0,24,34.0755858,-117.5645006,
,05/30/2023,Leased,35.0,OC23079414MR,487,LSE,LD,612   Boulder CIR ,CLAREMONT,4,4.00 (4 0 0 0),1960,$1.94,"$3,800","$3,800",,"19,530",2021.0,22,,,
,06/12/2023,Leased,16.0,OC23090247MR,1543,LSE,LD,4081   Luna Paseo E  #37,ONTARIO,3,3.00 (2 0 1 0),1500,$2,"$3,000","$3,000",,0,2023.0,17,34.0755857800614,-117.56450060016599,
,06/20/2023,Leased,42.0,OC23096912MR,1795,LSE,LD,1468   Amsterdam CT ,UPLAND,3,3.00 (2 0 1 0),1504,$1.86,"$2,800","$2,800",$330.00,"1,029",2009.0,10,34.1072723,-117.6775593,
,07/23/2023,Leased,35.0,OC23119673MR,487,LSE,LD,582   Boulder CIR ,CLAREMONT,3,4.00 (4 0 0 0),1760,$2.16,"$3,800","$3,800",,"19,276",2020.0,15,,,
,08/25/2023,Leased,9.0,OC23140366MR,1627,LSE,LD,8990   19th ST #226,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),675,$3.33,"$2,250","$2,300",,625,1981.0,20,34.1327389,-117.6088091,
,08/19/2023,Leased,14.0,OC23141663MR,1543,LSE,LD,1309  W Mission BLVD #60,ONTARIO,1,1.00 (1 0 0 0),645,$2.64,"$1,700","$1,700",,645,1988.0,16,34.0558994,-117.6744105,
,12/09/2023,Leased,17.0,OC23153313MR,469,LSE,LD,711   Banyan WAY ,POMONA,3,4.00 (3 0 1 0),1401,$2.11,"$2,950","$3,000",$0.00,"32,713",2018.0,71,,,
,10/01/2023,Leased,27.0,OC23155220MR,1795,LSE,LD,1642   Purple Heart PL ,UPLAND,3,3.00 (2 0 1 0),1719,$2.09,"$3,600","$3,600",,"1,184",2022.0,39,,,
,10/06/2023,Leased,23.0,OC23182978MR,1627,LSE,LD,11532   Stoneridge DR ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1475,$2.10,"$3,100","$3,100",,"1,640",1994.0,5,34.1209826,-117.5525602,
,11/13/2023,Leased,7.0,OC23203018MR,1627,LSE,LD,7004   Amethyst AVE #1,ALTA LOMA,1,1.00 (0 1 0 0),475,$3.47,"$1,650","$1,650",$0.00,"7,500",1950.0,4,34.1396392,-117.5983591,
,01/31/2024,Leased,15.0,OC23209984MR,1543,LSE,LD,1309  W Mission BLVD #60,ONTARIO,1,1.00 (1 0 0 0),645,$2.64,"$1,700","$1,700",,645,1988.0,64,34.0558994,-117.6744105,
,01/19/2024,Leased,11.0,OC23231615MR,1455,LSE,LD,5102   Aspen DR ,MONTCLAIR,3,3.00 (3 0 0 0),1426,$1.89,"$2,695","$2,695",,"1,426",1981.0,16,34.0766394,-117.6931299,
,01/22/2024,Leased,43.0,OC24005383MR,1543,LSE,LD,2042  S Bon View AVE #A,ONTARIO,3,3.00 (2 0 1 0),1460,$1.85,"$2,700","$2,650",,"2,000",1984.0,12,34.0365041,-117.6373252,
,02/28/2024,Leased,29.0,OC24008190MR,1795,LSE,LD,719   Highline WAY ,UPLAND,3,4.00 (3 0 1 0),1922,$1.66,"$3,200","$3,200",,912,2021.0,43,33.99159135,-118.47748000168967,
,05/23/2024,Leased,37.0,OC24022230MR,1627,LSE,LD,11002   getaway dr ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1890,$2.09,"$3,950","$3,700",,,2021.0,112,34.080151,-117.562938,
,02/18/2024,Leased,16.0,OC24024024MR,469,LSE,LD,3625   Towne Park Cir ,POMONA,3,3.00 (2 0 1 0),1362,$2.17,"$2,950","$2,950",,"1,831",1972.0,9,34.1090873,-117.7385304,
,02/29/2024,Leased,21.0,OC24034406MR,1543,LSE,LD,3055  E Via Fiano  ,ONTARIO,3,3.00 (3 0 0 0),1462,$1.92,"$2,800","$2,800",,799,2017.0,8,,,
,05/04/2024,Leased,23.0,OC24039673MR,1627,LSE,LD,9596   Seasons DR ,RANCHO CUCAMONGA,4,3.00 (3 0 0 0),2213,$3.39,"$7,500","$7,500",,"2,000",2013.0,66,34.0834567,-117.5957628,
,03/14/2024,Leased,20.0,OC24044813MR,1795,LSE,LD,134   Macintosh WAY ,UPLAND,2,3.00 (2 0 1 0),1149,$2.31,"$2,650","$2,650",,567,2017.0,7,34.0931511,-117.6445878,
,06/01/2024,Leased,21.0,OC24058441MR,469,LSE,LD,960  E Bonita AVE #28,POMONA,2,2.00 (2 0 0 0),955,$2.51,"$2,400","$2,450",,"354,990",1979.0,49,34.0960889,-117.7338404,
,04/23/2024,Leased,23.0,OC24064363MR,1627,LSE,LD,11532   Stoneridge DR ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1475,$2.02,"$2,980","$2,980",,"1,640",1994.0,20,34.1209826,-117.5525602,
,06/23/2024,Leased,29.0,OC24101891MR,1627,LSE,LD,9532   Wellspring PL ,RANCHO CUCAMONGA,4,4.00 (2 0 2 0),2000,$1.80,"$3,600","$3,600",,"2,000",2021.0,26,34.0813619,-117.563287,
,06/06/2023,Leased,,P1-13722PF,1627,LSE,LD,8820   Knollwood DR ,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),718,$3.03,"$2,175","$2,175",$0.00,"1,600",1984.0,0,34.1021543,-117.6126735,
,08/28/2023,Leased,58.0,P1-14659PF,1543,LSE,LD,2870  E Via Fiano  #43,ONTARIO,3,3.00 (2 0 1 0),1749,$1.69,"$2,950","$2,950",$0.00,"1,098",2016.0,19,,,
,03/23/2024,Leased,14.0,PF23207545PF,469,LSE,LD,391  E Kingsley AVE ,POMONA,1,1.00 (1 0 0 0),702,$2.46,"$1,725","$1,725",$0.00,"9,429",1948.0,122,34.0667696,-117.725337,
,04/28/2023,Leased,17.0,PW22244570MR,1543,LSE,LD,943   Carlton Privado  ,ONTARIO,2,3.00 (2 0 1 0),1201,$2.16,"$2,600","$2,734",,"1,201",1987.0,156,34.054297,-117.6664903,
,07/06/2023,Leased,34.0,PW23067886MR,1627,LSE,LD,8549   San Jacinto CT ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1231,$2.23,"$2,750","$2,750",,"2,000",1987.0,64,34.0983386,-117.6192691,
,05/10/2023,Leased,15.0,PW23072086MR,1795,LSE,LD,118   Stillman WAY ,UPLAND,2,1.00 (1 0 0 0),882,$2.41,"$2,125","$2,125",$0.00,400,1971.0,12,34.0936832,-117.6736524,
,05/16/2023,Leased,20.0,PW23072463MR,487,LSE,LD,860   Connors CT ,CLAREMONT,2,3.00 (3 0 0 0),1668,$2.04,"$3,400","$3,400",,"79,420",1987.0,5,34.1165515,-117.6992905,
,06/30/2023,Leased,25.0,PW23073041MR,1543,LSE,LD,4061  E Luna Paseo  #30,ONTARIO,3,4.00 (3 0 1 0),1654,$2.00,"$3,300","$3,300",,,2023.0,52,34.0755858,-117.5645006,
,06/29/2023,Leased,13.0,PW23075431MR,1543,LSE,LD,1309  W Mission BLVD #96,ONTARIO,2,1.00 (1 0 0 0),711,$2.36,"$1,675","$1,675",,645,1988.0,7,34.0558994,-117.6744105,
,10/27/2023,Leased,17.0,PW23173104MR,1627,LSE,LD,11008   Deckhouse DR ,RANCHO CUCAMONGA,3,3.00 (3 0 0 0),2242,$1.72,"$3,850","$3,850",,"2,242",2021.0,37,34.0802862,-117.5639877,
,10/25/2023,Leased,7.0,PW23175802MR,1543,LSE,LD,864   Carlton Privado  ,ONTARIO,2,3.00 (2 0 1 0),1201,$2.25,"$2,700","$2,750",,"1,201",1988.0,35,34.0545681,-117.6652807,
,11/14/2023,Leased,14.0,PW23200174MR,1543,LSE,LD,1103  W Francis ST #A,ONTARIO,2,2.00 (1 0 1 0),1088,$2.30,"$2,500","$2,500",,"1,045",1980.0,4,34.0408993,-117.6701003,
,01/30/2024,Leased,3.0,PW23214397MR,487,LSE,LD,901  W Arrow  #1,CLAREMONT,3,3.00 (3 0 0 0),1555,$1.99,"$3,100","$3,100",,"33,308",1992.0,64,,,
,02/12/2024,Leased,15.0,PW24009983MR,1543,LSE,LD,935  S Mountain AVE ,ONTARIO,2,1.00 (1 0 0 0),1092,$2.01,"$2,200","$2,200",,"2,690",1979.0,14,34.0538408,-117.669743,
,03/18/2024,Leased,10.0,PW24022861MR,1543,LSE,LD,838   Boulder Privado  ,ONTARIO,2,3.00 (2 0 1 0),1129,$2.44,"$2,750","$2,750",,"1,129",1986.0,43,34.0549738,-117.6657262,
,03/10/2024,Leased,26.0,PW24025076MR,1795,LSE,LD,1516   Barcelona CT ,UPLAND,4,3.00 (2 0 1 0),1626,$1.91,"$3,100","$3,100",,"1,109",2011.0,32,,,
,03/29/2024,Leased,44.0,PW24046472MR,469,LSE,LD,2018   Las Vegas AVE #2,POMONA,3,2.00 (2 0 0 0),1427,$2.07,"$2,950","$2,950",,"32,066",1963.0,21,34.0845249,-117.7503663,
,09/04/2023,Leased,1.0,RS23144585MR,469,LSE,LD,1397  W Phillips BLVD ,POMONA,3,3.00 (2 0 1 0),1968,$1.56,"$3,075","$3,075",$0.00,0,2008.0,28,34.0458107,-117.7692611,
,06/09/2024,Leased,13.0,RS24111784MR,1543,LSE,LD,1720  S Mountain AVE #C,ONTARIO,2,3.00 (2 0 1 0),1087,$1.98,"$2,150","$2,150",,"1,087",1985.0,7,34.0429657,-117.6700248,
,02/14/2024,Leased,35.0,SR23218907MR,487,LSE,LD,617  S College AVE ,CLAREMONT,4,3.00 (1 1 1 0),1343,$2.38,"$3,200","$3,200",,"206,518",1981.0,71,,,
,02/13/2024,Leased,8.0,SR23224464MR,469,LSE,LD,3636   Sumner AVE #111,POMONA,2,2.00 (2 0 0 0),1213,$2.06,"$2,500","$2,500",,"81,775",1979.0,30,34.0986548,-117.7422182,
